"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,       11418,      -7.052202852,      -3.273104944,      -4.999356211,      -1.603147921,      -6.712718343
          0,           0,       11419,       -7.05229971,      -3.273203974,      -4.999450681,      -1.603244646,      -6.712788713
          0,           0,       11420,      -7.052396439,      -3.273303006,      -4.999544904,      -1.603341294,      -6.712859087
          0,           0,       11421,      -7.052493239,       -3.27340204,      -4.999638854,      -1.603437989,      -6.712929467
          0,           0,       11422,       -7.05259012,      -3.273501075,      -4.999733551,      -1.603534769,      -6.712999851
          0,           0,       11423,      -7.052686917,      -3.273600111,      -4.999827989,      -1.603631455,       -6.71307024
          0,           0,       11424,      -7.052783705,      -3.273699149,      -4.999922307,       -1.60372815,      -6.713140634
          0,           0,       11425,      -7.052880516,      -3.273798189,      -5.000016966,      -1.603824857,      -6.713211032
          0,           0,       11426,      -7.052977328,      -3.273897229,       -5.00011154,      -1.603921573,      -6.713281435
          0,           0,       11427,      -7.053074098,      -3.273996272,         -5.000206,      -1.604018246,      -6.713351843
          0,           0,       11428,       -7.05317097,      -3.274095315,      -5.000300876,      -1.604115018,      -6.713422255
          0,           0,       11429,       -7.05326772,      -3.274194361,      -5.000395714,      -1.604211675,      -6.713492672
          0,           0,       11430,      -7.053364528,      -3.274293407,      -5.000490301,      -1.604308377,      -6.713563094
          0,           0,       11431,      -7.053461305,      -3.274392455,      -5.000585499,      -1.604405058,      -6.713633521
          0,           0,       11432,      -7.053558121,      -3.274491505,      -5.000680314,      -1.604501775,      -6.713703952
          0,           0,       11433,       -7.05365491,      -3.274590556,      -5.000775601,      -1.604598462,      -6.713774388
          0,           0,       11434,      -7.053751709,      -3.274689608,      -5.000870777,      -1.604695156,      -6.713844829
          0,           0,       11435,      -7.053848428,      -3.274788662,      -5.000966071,      -1.604791778,      -6.713915275
          0,           0,       11436,      -7.053945184,      -3.274887717,      -5.001061118,      -1.604888432,      -6.713985725
          0,           0,       11437,         -7.054042,      -3.274986774,      -5.001156626,      -1.604985141,       -6.71405618
          0,           0,       11438,      -7.054138741,      -3.275085832,       -5.00125219,      -1.605081773,      -6.714126639
          0,           0,       11439,      -7.054235503,      -3.275184892,      -5.001347315,      -1.605178428,      -6.714197104
          0,           0,       11440,       -7.05433224,      -3.275283953,      -5.001443206,      -1.605275045,      -6.714267573
          0,           0,       11441,      -7.054428969,      -3.275383015,      -5.001538755,      -1.605371664,      -6.714338047
          0,           0,       11442,      -7.054525717,       -3.27548208,      -5.001634343,      -1.605468289,      -6.714408525
          0,           0,       11443,      -7.054622444,      -3.275581145,      -5.001730131,      -1.605564923,      -6.714479008
          0,           0,       11444,      -7.054719263,      -3.275680212,      -5.001825906,      -1.605661608,      -6.714549496
          0,           0,       11445,      -7.054816012,      -3.275779281,      -5.001921922,      -1.605758244,      -6.714619989
          0,           0,       11446,      -7.054912733,      -3.275878351,      -5.002017843,      -1.605854857,      -6.714690486
          0,           0,       11447,      -7.055009481,      -3.275977423,      -5.002113923,      -1.605951508,      -6.714760988
          0,           0,       11448,      -7.055106251,      -3.276076496,      -5.002210127,      -1.606048161,      -6.714831495
          0,           0,       11449,      -7.055203008,       -3.27617557,      -5.002306748,      -1.606144814,      -6.714902007
          0,           0,       11450,      -7.055299727,      -3.276274646,      -5.002402852,      -1.606241426,      -6.714972523
          0,           0,       11451,      -7.055396491,      -3.276373724,       -5.00249892,      -1.606338086,      -6.715043044
          0,           0,       11452,      -7.055493259,      -3.276472804,      -5.002595547,      -1.606434748,      -6.715113569
          0,           0,       11453,      -7.055590022,      -3.276571885,       -5.00269195,      -1.606531407,        -6.7151841
          0,           0,       11454,      -7.055686813,      -3.276670967,      -5.002788716,       -1.60662809,      -6.715254635
          0,           0,       11455,      -7.055783543,      -3.276770051,      -5.002885566,      -1.606724731,      -6.715325174
          0,           0,       11456,      -7.055880371,      -3.276869136,      -5.002982024,      -1.606821439,      -6.715395719
          0,           0,       11457,      -7.055977123,      -3.276968224,       -5.00307881,      -1.606918092,      -6.715466268
          0,           0,       11458,       -7.05607388,      -3.277067312,      -5.003175186,       -1.60701475,      -6.715536822
          0,           0,       11459,      -7.056177486,      -3.277166415,      -5.003272709,      -1.607118996,      -6.715607381
          0,           0,       11460,      -7.056278744,      -3.277265515,      -5.003394539,      -1.607220709,      -6.715677945
          0,           0,       11461,      -7.056374176,      -3.277364606,      -5.003512664,       -1.60731607,      -6.715748514
          0,           0,       11462,      -7.056469497,      -3.277463699,      -5.003609062,      -1.607411301,      -6.715819088
          0,           0,       11463,      -7.056565984,      -3.277562796,      -5.003701183,      -1.607507769,      -6.715889666
          0,           0,       11464,      -7.056662621,      -3.277661894,      -5.003797324,      -1.607604391,      -6.715960249
          0,           0,       11465,      -7.056759046,      -3.277760993,      -5.003895506,      -1.607700771,      -6.716030836
          0,           0,       11466,       -7.05685551,      -3.277860094,      -5.003992908,       -1.60779718,      -6.716101429
          0,           0,       11467,       -7.05695198,      -3.277959196,      -5.004090038,      -1.607893587,      -6.716172026
          0,           0,       11468,      -7.057048579,        -3.2780583,      -5.004187432,      -1.607990103,      -6.716242628
          0,           0,       11469,      -7.057145108,      -3.278157405,      -5.004285145,      -1.608086542,      -6.716313234
          0,           0,       11470,       -7.05724174,      -3.278256512,      -5.004382988,      -1.608183072,      -6.716383845
          0,           0,       11471,       -7.05733837,      -3.278355621,      -5.004480448,      -1.608279594,      -6.716454461
          0,           0,       11472,      -7.057435106,      -3.278454732,       -5.00457824,      -1.608376209,      -6.716525081
          0,           0,       11473,      -7.057531806,      -3.278553844,      -5.004675932,      -1.608472788,      -6.716595706
          0,           0,       11474,      -7.057628539,      -3.278652958,       -5.00477362,      -1.608569388,      -6.716666336
          0,           0,       11475,      -7.057725395,      -3.278752074,      -5.004871403,      -1.608666098,      -6.716736971
          0,           0,       11476,      -7.057822117,      -3.278851191,      -5.004968962,      -1.608762671,       -6.71680761
          0,           0,       11477,      -7.057919296,      -3.278950312,      -5.005060097,      -1.608859856,      -6.716878254
          0,           0,       11478,      -7.058016446,      -3.279049434,      -5.005151391,      -1.608957131,      -6.716948903
